date,commodity,inflation_daily,inflation_weekly,inflation_monthly,inflation_annual
2022-12-28,Soybean Oil,-0.1527,-0.9094,-0.947,24.5238
2022-12-29,Soybean Oil,-0.153,-0.9108,-1.0985,25.2278
2022-12-30,Soybean Oil,-0.1532,-0.9122,-1.25,25.036
2022-12-31,Soybean Oil,-0.1534,-0.9136,-1.4015,24.8441
2023-01-01,Soybean Oil,-0.1537,-0.915,-1.553,24.6523
2023-01-02,Soybean Oil,-0.1539,-0.9164,-1.7045,24.4604
2023-01-03,Soybean Oil,0.0,-0.9164,-1.8904,22.695
2023-01-04,Soybean Oil,0.0,-0.7648,-2.0755,22.695
2023-01-05,Soybean Oil,0.0,-0.6128,-2.2599,21.831
2023-01-06,Soybean Oil,0.0,-0.4603,-2.2599,21.831
2023-01-07,Soybean Oil,0.0,-0.3073,-2.2599,21.831
2023-01-08,Soybean Oil,0.0,-0.1539,-2.2599,21.831
2023-01-09,Soybean Oil,0.0,0.0,-2.2599,21.831
2023-01-10,Soybean Oil,0.0,0.0,-2.2599,21.831
2023-01-11,Soybean Oil,-0.578,-0.578,-2.8249,21.1268
2023-01-12,Soybean Oil,0.0,-0.578,-2.2727,21.1268
2023-01-13,Soybean Oil,0.0,-0.578,-2.2727,21.1268
2023-01-14,Soybean Oil,0.0,-0.578,-2.8249,18.6207
2023-01-15,Soybean Oil,-1.7442,-2.3121,-4.5198,15.7534
2023-01-16,Soybean Oil,0.0,-2.3121,-4.5198,15.7534
2023-01-17,Soybean Oil,0.0,-2.3121,-4.3757,15.7534
2023-01-18,Soybean Oil,0.0,-1.7442,-4.2312,15.7534
2023-01-19,Soybean Oil,0.0,-1.7442,-4.0863,14.966
2023-01-20,Soybean Oil,0.0,-1.7442,-3.9409,14.966
2023-01-21,Soybean Oil,0.0,-1.7442,-3.7951,14.966
2023-01-22,Soybean Oil,0.0,0.0,-3.6488,14.966
2023-01-23,Soybean Oil,0.0,0.0,-3.5021,14.966
2023-01-24,Soybean Oil,0.0,0.0,-3.3549,14.966
2023-01-25,Soybean Oil,0.0,0.0,-3.2073,14.966
2023-01-26,Soybean Oil,0.0,0.0,-3.2073,14.966
2023-01-27,Soybean Oil,0.0,0.0,-3.0593,14.966
2023-01-28,Soybean Oil,0.0,0.0,-2.9108,14.966
2023-01-29,Soybean Oil,0.0,0.0,-2.7618,14.966
2023-01-30,Soybean Oil,0.0,0.0,-2.6124,14.966
2023-01-31,Soybean Oil,0.0,0.0,-2.4625,14.966
2023-02-01,Soybean Oil,0.0,0.0,-2.3121,14.966
2023-02-02,Soybean Oil,0.0,0.0,-2.3121,14.966
2023-02-03,Soybean Oil,0.0,0.0,-2.3121,14.966
2023-02-04,Soybean Oil,0.0,0.0,-2.3121,14.966
2023-02-05,Soybean Oil,0.5917,0.5917,-1.7341,15.6463
2023-02-06,Soybean Oil,0.0,0.5917,-1.7341,15.6463
2023-02-07,Soybean Oil,-0.0,0.5917,-1.7341,15.6463
2023-02-08,Soybean Oil,0.0,0.5917,-1.7341,15.6463
2023-02-09,Soybean Oil,0.0,0.5917,-1.7341,14.8649
2023-02-10,Soybean Oil,0.0,0.5917,-1.1628,14.094
2023-02-11,Soybean Oil,0.0,0.5917,-1.1628,14.094
2023-02-12,Soybean Oil,0.0,-0.0,-1.1628,12.5828
2023-02-13,Soybean Oil,0.0,-0.0,-1.1628,11.8421
2023-02-14,Soybean Oil,0.0,0.0,0.5917,11.1111
2023-02-15,Soybean Oil,0.0,0.0,0.5917,11.1111
2023-02-16,Soybean Oil,-0.0,0.0,0.5917,8.9744
2023-02-17,Soybean Oil,0.0,0.0,0.5917,7.5949
2023-02-18,Soybean Oil,0.0,0.0,0.5917,6.25
2023-02-19,Soybean Oil,0.0,0.0,0.5917,6.25
2023-02-20,Soybean Oil,0.0,0.0,0.5917,6.25
2023-02-21,Soybean Oil,0.0,0.0,0.5917,6.25
2023-02-22,Soybean Oil,0.0,-0.0,0.5917,6.25
2023-02-23,Soybean Oil,0.0,0.0,0.5917,4.2945
2023-02-24,Soybean Oil,0.0,0.0,0.5917,4.2945
2023-02-25,Soybean Oil,0.0,0.0,0.5917,4.2945
2023-02-26,Soybean Oil,0.0,0.0,0.5917,4.2945
2023-02-27,Soybean Oil,0.0,0.0,0.5917,4.2945
2023-02-28,Soybean Oil,0.0,0.0,0.5917,3.0303
2023-03-01,Soybean Oil,0.0,0.0,0.5917,3.0303
2023-03-02,Soybean Oil,0.0,0.0,0.5917,3.0303
2023-03-03,Soybean Oil,0.0,0.0,0.5917,2.4096
2023-03-04,Soybean Oil,0.0,0.0,0.5917,2.4096
2023-03-05,Soybean Oil,0.0,0.0,0.5917,2.4096
2023-03-06,Soybean Oil,0.0,0.0,0.5917,2.4096
2023-03-07,Soybean Oil,0.0,0.0,-0.0,2.4096
2023-03-08,Soybean Oil,0.0,0.0,-0.0,2.4096
2023-03-09,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-10,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-11,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-12,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-13,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-14,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-15,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-16,Soybean Oil,0.0,0.0,0.0,2.4096
2023-03-17,Soybean Oil,0.0,0.0,-0.0,2.4096
2023-03-18,Soybean Oil,0.0,0.0,0.0,3.0303
2023-03-19,Soybean Oil,0.0,0.0,0.0,3.0303
2023-03-20,Soybean Oil,0.0,0.0,0.0,3.0303
2023-03-21,Soybean Oil,0.0,0.0,0.0,3.6585
2023-03-22,Soybean Oil,0.0,0.0,0.0,4.2945
2023-03-23,Soybean Oil,0.0,0.0,0.0,4.9383
2023-03-24,Soybean Oil,0.5882,0.5882,0.5882,6.2112
2023-03-25,Soybean Oil,0.0,0.5882,0.5882,6.875
2023-03-26,Soybean Oil,0.0,0.5882,0.5882,7.5472
2023-03-27,Soybean Oil,0.0,0.5882,0.5882,8.2279
2023-03-28,Soybean Oil,0.0,0.5882,0.5882,8.9172
2023-03-29,Soybean Oil,0.0,0.5882,0.5882,9.6154
2023-03-30,Soybean Oil,0.0,0.5882,0.5882,10.3226
2023-03-31,Soybean Oil,0.0,0.0,0.5882,11.039
2023-04-01,Soybean Oil,0.0,0.0,0.5882,11.7647
2023-04-02,Soybean Oil,-0.0,-0.0,0.5882,12.5
2023-04-03,Soybean Oil,0.0,-0.0,0.5882,12.5
2023-04-04,Soybean Oil,0.0,-0.0,0.5882,12.5
2023-04-05,Soybean Oil,0.0,-0.0,0.5882,12.5
2023-04-06,Soybean Oil,0.0,-0.0,0.5882,12.5
2023-04-07,Soybean Oil,0.0,-0.0,0.5882,12.5
2023-04-08,Soybean Oil,0.0,-0.0,0.5882,12.5
2023-04-09,Soybean Oil,0.0,0.0,0.5882,12.5
2023-04-10,Soybean Oil,0.0,0.0,0.5882,12.5
2023-04-11,Soybean Oil,0.0,0.0,0.5882,12.5
2023-04-12,Soybean Oil,0.0,0.0,0.5882,12.5
2023-04-13,Soybean Oil,0.0,0.0,0.5882,13.245
2023-04-14,Soybean Oil,0.0,0.0,0.5882,11.7647
2023-04-15,Soybean Oil,0.0,0.0,0.5882,10.3226
2023-04-16,Soybean Oil,0.0,0.0,0.5882,8.9172
2023-04-17,Soybean Oil,0.0,0.0,0.5882,9.0909
2023-04-18,Soybean Oil,0.0,0.0,0.5882,9.2652
2023-04-19,Soybean Oil,0.0,0.0,0.5882,9.44
2023-04-20,Soybean Oil,0.0,0.0,0.5882,9.6154
2023-04-21,Soybean Oil,0.0,0.0,0.5882,9.0909
2023-04-22,Soybean Oil,0.0,0.0,0.5882,8.9172
2023-04-23,Soybean Oil,0.0,0.0,0.0,6.2112
2023-04-24,Soybean Oil,0.0,0.0,-0.0,3.012
2023-04-25,Soybean Oil,0.0,0.0,-0.0,1.7857
2023-04-26,Soybean Oil,0.0,0.0,-0.0,0.5882
2023-04-27,Soybean Oil,0.0,0.0,-0.0,0.0585
2023-04-28,Soybean Oil,0.0,0.0,-0.0,-0.4657
2023-04-29,Soybean Oil,0.0,0.0,-0.0,-0.9844
2023-04-30,Soybean Oil,0.0,0.0,-0.0,-1.4977
2023-05-01,Soybean Oil,-0.0,-0.0,-0.0,-2.0057
2023-05-02,Soybean Oil,0.0,-0.0,-0.0,-2.5086
2023-05-03,Soybean Oil,0.0,0.0,0.0,-3.0062
2023-05-04,Soybean Oil,0.0,0.0,0.0,-3.4989
2023-05-05,Soybean Oil,0.0,0.0,0.0,-3.9865
2023-05-06,Soybean Oil,0.0,0.0,0.0,-4.4693
2023-05-07,Soybean Oil,2.3392,2.3392,2.3392,-2.6155
2023-05-08,Soybean Oil,0.0,2.3392,2.3392,-2.9933
2023-05-09,Soybean Oil,1.7143,4.0936,4.0936,-1.7118
2023-05-10,Soybean Oil,0.0,4.0936,4.0936,-2.0902
2023-05-11,Soybean Oil,0.0,4.0936,4.0936,-2.4657
2023-05-12,Soybean Oil,0.0,4.0936,4.0936,-2.8384
2023-05-13,Soybean Oil,0.0,4.0936,4.0936,-3.2083
2023-05-14,Soybean Oil,0.0,1.7143,4.0936,-3.5753
2023-05-15,Soybean Oil,0.0,1.7143,4.0936,-3.9396
2023-05-16,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-17,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-18,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-19,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-20,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-21,Soybean Oil,-0.0,-0.0,4.0936,-4.3011
2023-05-22,Soybean Oil,0.0,-0.0,4.0936,-4.3011
2023-05-23,Soybean Oil,0.0,-0.0,4.0936,-4.3011
2023-05-24,Soybean Oil,0.0,-0.0,4.0936,-4.3011
2023-05-25,Soybean Oil,0.0,-0.0,4.0936,-4.3011
2023-05-26,Soybean Oil,0.0,-0.0,4.0936,-4.3011
2023-05-27,Soybean Oil,0.0,-0.0,4.0936,-4.3011
2023-05-28,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-29,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-30,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-05-31,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-06-01,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-06-02,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-06-03,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-06-04,Soybean Oil,0.0,0.0,4.0936,-4.3011
2023-06-05,Soybean Oil,0.0,0.0,4.0936,-3.2609
2023-06-06,Soybean Oil,0.0,0.0,1.7143,-3.4358
2023-06-07,Soybean Oil,0.0,0.0,1.7143,-3.6101
2023-06-08,Soybean Oil,0.0,0.0,-0.0,-3.7838
2023-06-09,Soybean Oil,0.0,0.0,-0.0,-3.9568
2023-06-10,Soybean Oil,0.0,0.0,-0.0,-4.1293
2023-06-11,Soybean Oil,0.0,0.0,-0.0,-4.3011
2023-06-12,Soybean Oil,-1.1236,-1.1236,-1.1236,-5.5794
2023-06-13,Soybean Oil,-1.1364,-2.2472,-2.2472,-6.8522
2023-06-14,Soybean Oil,0.0,-2.2472,-2.2472,-7.0513
2023-06-15,Soybean Oil,-0.8621,-3.0899,-3.0899,-8.049
2023-06-16,Soybean Oil,-0.8696,-3.9326,-3.9326,-9.0426
2023-06-17,Soybean Oil,0.0,-3.9326,-3.9326,-8.8486
2023-06-18,Soybean Oil,0.0,-3.9326,-3.9326,-8.6538
2023-06-19,Soybean Oil,0.0,-2.8409,-3.9326,-8.4582
2023-06-20,Soybean Oil,0.0,-1.7241,-3.9326,-8.2618
2023-06-21,Soybean Oil,0.0,-1.7241,-3.9326,-8.0645
2023-06-22,Soybean Oil,0.0,-0.8696,-3.9326,-7.8664
2023-06-23,Soybean Oil,0.0,0.0,-3.9326,-7.5676
2023-06-24,Soybean Oil,0.0,0.0,-3.9326,-7.4675
2023-06-25,Soybean Oil,0.0,0.0,-3.9326,-7.2668
2023-06-26,Soybean Oil,0.0,0.0,-3.9326,-7.0652
2023-06-27,Soybean Oil,0.0,0.0,-3.9326,-7.0652
2023-06-28,Soybean Oil,0.0,0.0,-3.9326,-7.0652
2023-06-29,Soybean Oil,0.0,0.0,-3.9326,-7.0652
2023-06-30,Soybean Oil,0.0,0.0,-3.9326,-7.0652
2023-07-01,Soybean Oil,0.0,0.0,-3.9326,-7.0652
2023-07-02,Soybean Oil,0.0,0.0,-3.9326,-7.0652
2023-07-03,Soybean Oil,0.0,0.0,-3.9326,-6.6707
2023-07-04,Soybean Oil,0.0,0.0,-3.9326,-6.2728
2023-07-05,Soybean Oil,0.0,0.0,-3.9326,-5.8716
2023-07-06,Soybean Oil,0.0,0.0,-3.9326,-5.4668
2023-07-07,Soybean Oil,0.0,0.0,-3.9326,-5.0586
2023-07-08,Soybean Oil,0.0,0.0,-3.9326,-4.6468
2023-07-09,Soybean Oil,0.0,0.0,-3.9326,-4.2315
2023-07-10,Soybean Oil,0.0,0.0,-3.9326,-3.8125
2023-07-11,Soybean Oil,-0.2924,-0.2924,-4.2135,-3.6723
2023-07-12,Soybean Oil,-0.2933,-0.5848,-3.4091,-3.5309
2023-07-13,Soybean Oil,-0.2941,-0.8772,-2.5862,-3.3882
2023-07-14,Soybean Oil,-0.295,-1.1696,-2.8736,-3.2443
2023-07-15,Soybean Oil,-0.2959,-1.462,-2.3188,-3.099
2023-07-16,Soybean Oil,-0.2967,-1.7544,-1.7544,-2.9525
2023-07-17,Soybean Oil,0.0,-1.7544,-1.7544,-2.5145
2023-07-18,Soybean Oil,0.0,-1.4663,-1.7544,-2.3256
2023-07-19,Soybean Oil,0.0,-1.1765,-1.7544,-2.3256
2023-07-20,Soybean Oil,0.0,-0.885,-1.7544,-2.3256
2023-07-21,Soybean Oil,0.0,-0.5917,-1.7544,-2.3256
2023-07-22,Soybean Oil,0.0,-0.2967,-1.7544,-2.3256
2023-07-23,Soybean Oil,-3.5714,-3.5714,-5.2632,-5.8139
2023-07-24,Soybean Oil,0.0,-3.5714,-5.2632,-5.8139
2023-07-25,Soybean Oil,0.0,-3.5714,-5.2632,-5.8139
2023-07-26,Soybean Oil,0.0,-3.5714,-5.2632,-5.8139
2023-07-27,Soybean Oil,0.0,-3.5714,-5.2632,-5.8139
2023-07-28,Soybean Oil,0.0,-3.5714,-5.2632,-5.8139
2023-07-29,Soybean Oil,0.0,-3.5714,-5.2632,-5.8139
2023-07-30,Soybean Oil,0.0,0.0,-5.2632,-5.8139
2023-07-31,Soybean Oil,0.0,0.0,-5.2632,-5.8139
2023-08-01,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-02,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-03,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-04,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-05,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-06,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-07,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-08,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-09,Soybean Oil,0.0,0.0,-5.2632,-5.814
2023-08-10,Soybean Oil,0.0,0.0,-4.9853,-5.8981
2023-08-11,Soybean Oil,0.0,0.0,-4.7059,-5.9821
2023-08-12,Soybean Oil,0.0,0.0,-4.4248,-6.066
2023-08-13,Soybean Oil,0.0,0.0,-4.142,-6.1497
2023-08-14,Soybean Oil,-0.7716,-0.7716,-4.5994,-6.9568
2023-08-15,Soybean Oil,-0.7776,-1.5432,-5.0595,-7.7625
2023-08-16,Soybean Oil,-0.7837,-2.3148,-5.8036,-8.5667
2023-08-17,Soybean Oil,-0.7899,-3.0864,-6.5476,-9.3694
2023-08-18,Soybean Oil,0.0,-3.0864,-6.5476,-9.4499
2023-08-19,Soybean Oil,0.0,-3.0864,-6.5476,-9.5301
2023-08-20,Soybean Oil,0.0,-3.0864,-6.5476,-9.6103
2023-08-21,Soybean Oil,0.0,-2.3328,-6.5476,-9.6903
2023-08-22,Soybean Oil,0.0,-1.5674,-3.0864,-9.7701
2023-08-23,Soybean Oil,0.0,-0.7899,-3.0864,-9.7701
2023-08-24,Soybean Oil,0.0,0.0,-3.0864,-9.7701
2023-08-25,Soybean Oil,0.0,0.0,-3.0864,-9.7701
2023-08-26,Soybean Oil,0.0,0.0,-3.0864,-9.7701
2023-08-27,Soybean Oil,0.0,0.0,-3.0864,-9.7701
2023-08-28,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-08-29,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-08-30,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-08-31,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-01,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-02,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-03,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-04,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-05,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-06,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-07,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-08,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-09,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-10,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-11,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-12,Soybean Oil,0.0,0.0,-3.0864,-10.2857
2023-09-13,Soybean Oil,0.0,0.0,-2.3328,-10.2857
2023-09-14,Soybean Oil,0.0,0.0,-1.5674,-10.2857
2023-09-15,Soybean Oil,0.0,0.0,-0.7899,-10.2857
2023-09-16,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-17,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-18,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-19,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-20,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-21,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-22,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-23,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-24,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-25,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-26,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-27,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-28,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-29,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-09-30,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-01,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-02,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-03,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-04,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-05,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-06,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-07,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-08,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-09,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-10,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-11,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-12,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-13,Soybean Oil,0.0,0.0,0.0,-10.2857
2023-10-14,Soybean Oil,-1.0616,-1.0616,-1.0616,-11.2381
2023-10-15,Soybean Oil,-1.073,-2.1231,-2.1231,-12.1905
2023-10-16,Soybean Oil,-1.0846,-3.1847,-3.1847,-13.1429
2023-10-17,Soybean Oil,0.0,-3.1847,-3.1847,-13.1429
2023-10-18,Soybean Oil,0.0,-3.1847,-3.1847,-13.6364
2023-10-19,Soybean Oil,-0.6579,-3.8217,-3.8217,-14.2045
2023-10-20,Soybean Oil,-0.6623,-4.4586,-4.4586,-14.7727
2023-10-21,Soybean Oil,0.0,-3.4335,-4.4586,-14.7727
2023-10-22,Soybean Oil,0.0,-2.3861,-4.4586,-14.7727
2023-10-23,Soybean Oil,0.0,-1.3158,-4.4586,-14.7727
2023-10-24,Soybean Oil,0.0,-1.3158,-4.4586,-14.7727
2023-10-25,Soybean Oil,0.0,-1.3158,-4.4586,-14.7727
2023-10-26,Soybean Oil,-2.0,-2.649,-6.3694,-16.4773
2023-10-27,Soybean Oil,0.0,-2.0,-6.3694,-16.4773
2023-10-28,Soybean Oil,0.0,-2.0,-6.3694,-16.501
2023-10-29,Soybean Oil,0.0,-2.0,-6.3694,-16.5247
2023-10-30,Soybean Oil,0.0,-2.0,-6.3694,-16.5484
2023-10-31,Soybean Oil,0.0,-2.0,-6.3694,-16.5721
2023-11-01,Soybean Oil,0.0,-2.0,-6.3694,-16.5957
2023-11-02,Soybean Oil,0.0,0.0,-6.3694,-16.6194
2023-11-03,Soybean Oil,0.0,0.0,-6.3694,-16.643
2023-11-04,Soybean Oil,0.0,0.0,-6.3694,-16.6667
2023-11-05,Soybean Oil,0.0,0.0,-6.3694,-16.6903
2023-11-06,Soybean Oil,0.0,0.0,-6.3694,-16.7139
2023-11-07,Soybean Oil,0.0,0.0,-6.3694,-16.7375
2023-11-08,Soybean Oil,0.0,0.0,-6.3694,-16.761
2023-11-09,Soybean Oil,0.0,0.0,-6.3694,-16.7846
2023-11-10,Soybean Oil,0.0,0.0,-6.3694,-16.8081
2023-11-11,Soybean Oil,0.0,0.0,-6.3694,-16.8317
2023-11-12,Soybean Oil,3.4014,3.4014,-3.1847,-14.0271
2023-11-13,Soybean Oil,0.0,3.4014,-2.1459,-14.0515
2023-11-14,Soybean Oil,0.0,3.4014,-1.0846,-14.0757
2023-11-15,Soybean Oil,0.0,3.4014,0.0,-14.1
2023-11-16,Soybean Oil,0.0,3.4014,0.0,-14.1243
2023-11-17,Soybean Oil,0.0,3.4014,0.0,-14.1243
2023-11-18,Soybean Oil,0.0,3.4014,0.6623,-14.1243
2023-11-19,Soybean Oil,0.0,0.0,1.3333,-14.1243
2023-11-20,Soybean Oil,0.0,0.0,1.3333,-14.1243
2023-11-21,Soybean Oil,0.0,0.0,1.3333,-14.1243
2023-11-22,Soybean Oil,0.0,0.0,1.3333,-14.1243
2023-11-23,Soybean Oil,0.0,0.0,1.3333,-14.1243
2023-11-24,Soybean Oil,0.0,0.0,1.3333,-14.1243
2023-11-25,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-11-26,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-11-27,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-11-28,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-11-29,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-11-30,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-12-01,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-12-02,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-12-03,Soybean Oil,0.0,0.0,3.4014,-13.6364
2023-12-04,Soybean Oil,0.0,0.0,3.4014,-13.7996
2023-12-05,Soybean Oil,0.0,0.0,3.4014,-13.9623
2023-12-06,Soybean Oil,0.0,0.0,3.4014,-14.1243
2023-12-07,Soybean Oil,0.0,0.0,3.4014,-14.1243
2023-12-08,Soybean Oil,0.0,0.0,3.4014,-14.1243
2023-12-09,Soybean Oil,0.0,0.0,3.4014,-14.1243
2023-12-10,Soybean Oil,1.3158,1.3158,4.7619,-12.9944
2023-12-11,Soybean Oil,0.0,1.3158,4.7619,-12.9944
2023-12-12,Soybean Oil,1.9481,3.2895,3.2895,-11.2994
2023-12-13,Soybean Oil,0.0,3.2895,3.2895,-10.7955
2023-12-14,Soybean Oil,0.0,3.2895,3.2895,-10.7955
2023-12-15,Soybean Oil,0.0,3.2895,3.2895,-11.2994
2023-12-16,Soybean Oil,0.0,3.2895,3.2895,-11.2994
2023-12-17,Soybean Oil,0.0,1.9481,3.2895,-11.2994
2023-12-18,Soybean Oil,0.0,1.9481,3.2895,-11.1656
2023-12-19,Soybean Oil,0.0,0.0,3.2895,-11.0314
2023-12-20,Soybean Oil,0.0,0.0,3.2895,-10.8967
2023-12-21,Soybean Oil,0.0,0.0,3.2895,-10.7617
2023-12-22,Soybean Oil,0.0,0.0,3.2895,-10.6262
2023-12-23,Soybean Oil,0.0,0.0,3.2895,-10.4903
2023-12-24,Soybean Oil,0.0,0.0,3.2895,-10.354
2023-12-25,Soybean Oil,0.0,0.0,3.2895,-10.2173
2023-12-26,Soybean Oil,0.0,0.0,3.2895,-10.0802
2023-12-27,Soybean Oil,0.0,0.0,3.2895,-10.0802
2023-12-28,Soybean Oil,0.0,0.0,3.2895,-9.9426
2023-12-29,Soybean Oil,0.0,0.0,3.2895,-9.8047
2023-12-30,Soybean Oil,0.0,0.0,3.2895,-9.6663
2023-12-31,Soybean Oil,0.0,0.0,3.2895,-9.5275
2024-01-01,Soybean Oil,0.0,0.0,3.2895,-9.3882
2024-01-02,Soybean Oil,0.0,0.0,3.2895,-9.2486
2024-01-03,Soybean Oil,0.0,0.0,3.2895,-9.2486
2024-01-04,Soybean Oil,0.0,0.0,3.2895,-9.2486
2024-01-05,Soybean Oil,0.0,0.0,3.2895,-9.2486
2024-01-06,Soybean Oil,0.0,0.0,3.2895,-9.2486
2024-01-07,Soybean Oil,0.0,0.0,3.2895,-9.2486
2024-01-08,Soybean Oil,0.0,0.0,3.2895,-9.2486
2024-01-09,Soybean Oil,0.0,0.0,1.9481,-9.2486
2024-01-10,Soybean Oil,0.0,0.0,1.9481,-9.2486
2024-01-11,Soybean Oil,0.0,0.0,0.0,-8.7209
2024-01-12,Soybean Oil,0.0,0.0,0.0,-8.7209
2024-01-13,Soybean Oil,0.0,0.0,0.0,-8.7209
2024-01-14,Soybean Oil,0.0,0.0,0.0,-8.7209
2024-01-15,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-16,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-17,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-18,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-19,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-20,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-21,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-22,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-23,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-24,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-25,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-26,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-27,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-28,Soybean Oil,0.0,0.0,0.0,-7.1006
2024-01-29,Soybean Oil,1.9108,1.9108,1.9108,-5.3254
2024-01-30,Soybean Oil,0.0,1.9108,1.9108,-5.3254
2024-01-31,Soybean Oil,0.0,1.9108,1.9108,-5.3254
2024-02-01,Soybean Oil,0.0,1.9108,1.9108,-5.3254
2024-02-02,Soybean Oil,0.0,1.9108,1.9108,-5.3254
2024-02-03,Soybean Oil,0.0,1.9108,1.9108,-5.3254
2024-02-04,Soybean Oil,0.0,1.9108,1.9108,-5.3254
